2016 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5823,Local CCP,"MOLINA HEALTHCARE OF WASHINGTON, INC.","Molina Healthcare of Washington, Inc.","Molina Healthcare, Inc.,",58%,55%,71%,68%,73%,58%,85%,CMS identified issues with this plan's data,83%,61%,84%,43%,62%,86%,47%,62%,78%,73%,9%,80%,75%,84%,83%,79%,84%,0.04,9%,100,Medicare shows only a Star Rating for this topic,97%,65%,90%,94%,0.0,No data available,0.04,9%,100,Medicare shows only a Star Rating for this topic,79%,86%,99,6%,79%,77%,78%,41.8%
H5826,Local CCP,COMMUNITY HEALTH PLAN OF WASHINGTON,Community HealthFirst Medicare Advantage Plan,Community Health Plan of Washington,62%,56%,70%,70%,79%,50%,88%,16.3%,89%,56%,47%,18%,73%,91%,76%,66%,79%,57%,9%,80%,72%,87%,82%,80%,83%,0.27,9%,80,Medicare shows only a Star Rating for this topic,98%,76%,86%,91%,4.1,Not enough data available,0.27,9%,80,Medicare shows only a Star Rating for this topic,79%,88%,99,10%,73%,75%,72%,11.5%
H5852,Local CCP,AIDS HEALTHCARE FOUNDATION,AHF,AIDS Healthcare Foundation,No data available,79%,78%,Not enough data available,Not enough data available,Not enough data available,94%,29.0%,96%,95%,97%,Not enough data available,59%,No data available,80%,71%,Not enough data available,Not enough data available,No data available,82%,78%,80%,88%,87%,81%,0.20,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,84%,80%,0.0,Not enough data available,0.20,Not enough data available,100,Medicare shows only a Star Rating for this topic,87%,90%,99,9%,88%,80%,84%,28.2%
H5854,Local CCP,"ANTHEM HEALTH PLANS, INC.",Anthem Blue Cross and Blue Shield,Anthem Inc.,60%,68%,Not enough data available,59%,67%,52%,92%,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,49%,No data available,65%,74%,Not enough data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,99%,98%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99,5%,83%,81%,76%,24.6%
H5859,Local CCP,"HEALTH PLAN OF CAREOREGON, INC.",CareOregon Advantage,"CareOregon, Inc.",69%,62%,71%,63%,75%,61%,93%,43.8%,93%,85%,91%,30%,68%,88%,64%,72%,90%,69%,11%,83%,76%,85%,85%,85%,85%,0.05,4%,80,Medicare shows only a Star Rating for this topic,94%,90%,80%,79%,56.5,65%,0.05,4%,80,Medicare shows only a Star Rating for this topic,83%,89%,99,8%,77%,77%,78%,31.9%
H5883,Local CCP,BLUE CARE NETWORK OF MICHIGAN,Blue Care Network,Blue Cross Blue Shield of Michigan,81%,75%,75%,66%,77%,52%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,45%,75%,93%,87%,78%,81%,58%,10%,85%,78%,88%,87%,85%,85%,0.13,3%,100,Medicare shows only a Star Rating for this topic,100%,93%,94%,96%,0.5,Not enough data available,0.13,3%,100,Medicare shows only a Star Rating for this topic,84%,92%,98,4%,80%,85%,80%,20.0%
H5926,Local CCP,"MOLINA HEALTHCARE OF MICHIGAN, INC.",Molina Healthcare of Michigan,"Molina Healthcare, Inc.,",69%,63%,62%,60%,81%,54%,99%,CMS identified issues with this plan's data,83%,60%,83%,49%,66%,90%,69%,63%,60%,69%,10%,82%,74%,84%,83%,84%,83%,0.14,10%,100,Medicare shows only a Star Rating for this topic,96%,67%,90%,94%,0.0,No data available,0.14,10%,100,Medicare shows only a Star Rating for this topic,85%,88%,99,5%,73%,74%,71%,53.4%
H5928,Local CCP,CARE1ST HEALTH PLAN,Care1st Health Plan,Care1st Health Plan,76%,71%,77%,68%,80%,52%,96%,44.7%,95%,61%,86%,29%,75%,94%,75%,75%,71%,62%,11%,81%,71%,87%,84%,84%,81%,0.18,20%,80,Medicare shows only a Star Rating for this topic,98%,95%,70%,68%,5.4,89%,0.18,20%,80,Medicare shows only a Star Rating for this topic,83%,85%,98,4%,79%,80%,76%,49.2%
H5932,Local CCP,"GATEWAY HEALTH PLAN, INC.",Gateway Health Medicare Assured,"Gateway Health Plan, LP",65%,52%,71%,75%,72%,47%,82%,CMS identified issues with this plan's data,82%,55%,86%,41%,70%,88%,65%,63%,74%,72%,11%,87%,76%,86%,83%,85%,84%,0.08,6%,60,Medicare shows only a Star Rating for this topic,99%,92%,93%,86%,4.0,50%,0.08,6%,60,Medicare shows only a Star Rating for this topic,85%,91%,98,8%,75%,74%,73%,19.0%
H5938,Local CCP,CAPITAL HEALTH PLAN,Capital Health Plan,Guidewell Mutual Holding Corporation,84%,90%,77%,65%,81%,59%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,53%,84%,96%,88%,78%,86%,53%,8%,87%,76%,91%,89%,94%,85%,0.04,1%,100,Medicare shows only a Star Rating for this topic,100%,88%,94%,92%,1.9,No data available,0.04,1%,100,Medicare shows only a Star Rating for this topic,90%,93%,98,9%,74%,81%,75%,29.2%
H5943,Local CCP,SCAN HEALTH PLAN,VillageHealth,SCAN Health Plan,39%,46%,91%,Not enough data available,Not enough data available,Not enough data available,60%,57.0%,76%,82%,94%,Not enough data available,72%,100%,67%,Not enough data available,Not enough data available,Not enough data available,8%,84%,77%,84%,87%,88%,82%,0.00,8%,100,Not enough data available,92%,68%,99%,100%,0.0,Not enough data available,0.00,8%,100,Medicare shows only a Star Rating for this topic,85%,87%,98,16%,No data available,No data available,71%,7.9%
H5945,Local CCP,PROMINENCE HEALTHFIRST,Prominence Health Plan,"Universal Health Services, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,20%,22%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H5969,Local CCP,ALOHACARE,AlohaCare,AlohaCare,64%,52%,Plan too small to be measured,68%,80%,54%,86%,59.2%,78%,48%,81%,Not enough data available,68%,88%,66%,47%,Not enough data available,66%,10%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.05,4%,60,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,95%,94%,0.0,Not enough data available,0.05,4%,60,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,98,11%,72%,70%,66%,12.0%
H5970,Local CCP,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,71%,59%,72%,65%,82%,44%,91%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,18%,62%,89%,64%,76%,79%,59%,10%,83%,78%,86%,85%,83%,86%,0.38,17%,60,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,96%,98%,0.0,Not enough data available,0.38,17%,60,Medicare shows only a Star Rating for this topic,82%,88%,98,5%,81%,82%,79%,25.7%
H5985,Local CCP,"PHOENIX HEALTH PLANS, INC.",Phoenix Health Plans,Tenet Healthcare Corporation,57%,36%,62%,70%,84%,43%,82%,CMS identified issues with this plan's data,71%,36%,42%,Not enough data available,57%,91%,70%,56%,59%,58%,10%,78%,71%,84%,82%,79%,82%,0.40,16%,40,Medicare shows only a Star Rating for this topic,80%,83%,76%,70%,60.3,93%,0.40,16%,40,Medicare shows only a Star Rating for this topic,79%,87%,98,9%,70%,72%,68%,13.6%
H5989,Local CCP,"CENTERLIGHT HEALTHCARE, INC.",CenterLight Healthcare,"CenterLight Health System, Inc.",35%,72%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,100%,100.0%,100%,100%,100%,Not enough data available,93%,91%,88%,Not enough data available,Not enough data available,Not enough data available,3%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.17,13%,100,Not enough data available,Not enough data available,Not enough data available,84%,67%,10.4,Not enough data available,0.17,13%,100,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,91,7%,94%,86%,81%,18.6%
H5991,Local CCP,"AFFINITY HEALTH PLAN, INC.",Affinity Health Plan,"Affinity Health Services Holdings, Inc.",78%,69%,65%,73%,74%,64%,98%,CMS identified issues with this plan's data,89%,77%,85%,Not enough data available,73%,95%,74%,52%,77%,68%,10%,82%,72%,87%,86%,88%,84%,0.11,13%,80,Medicare shows only a Star Rating for this topic,100%,65%,94%,90%,0.0,Not enough data available,0.11,13%,80,Medicare shows only a Star Rating for this topic,86%,91%,99,4%,80%,78%,69%,30.9%
H5992,Local CCP,"SENIOR WHOLE HEALTH OF NEW YORK, INC.",Senior Whole Health of New York,"SWH Holdings, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,91.5%,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,83%,84%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,80,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available
H5995,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,66%,62%,68%,70%,68%,53%,92%,34.1%,85%,65%,73%,27%,67%,91%,66%,64%,85%,74%,12%,82%,77%,84%,85%,86%,85%,0.03,2%,100,Medicare shows only a Star Rating for this topic,100%,81%,64%,61%,0.0,Not enough data available,0.03,2%,100,Medicare shows only a Star Rating for this topic,84%,90%,98,12%,77%,76%,81%,16.8%
H6050,1876 Cost,"KAISER FOUNDATION HP, INC.",Kaiser Permanente Medicare Cost,"Kaiser Foundation Health Plan, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H6052,1876 Cost,"KAISER FOUNDATION HP, INC.",Kaiser Permanente Medicare Cost,"Kaiser Foundation Health Plan, Inc.",Not enough data available,81%,83%,Not enough data available,Not enough data available,No data available,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,Not enough data available,Not enough data available,Not enough data available,89%,Not enough data available,No data available,11%,87%,83%,90%,90%,92%,87%,0.49,Not enough data available,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H6080,Demo,"MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",Meridian Complete,"Caidan Enterprises, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H6229,Demo,"BLUE CROSS OF CALIFORNIA PARTNERSHIP PLAN, INC.",Anthem Blue Cross Cal MediConnect,Anthem Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H6237,Local CCP,REGENCE BLUECROSS BLUESHIELD OF OREGON,Regence BlueCross BlueShield of Oregon,"Cambia Health Solutions, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,94%,95%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,98,5%,No data available,77%,86%,No data available
H6298,Local CCP,HEALTHSPAN INTEGRATED CARE,HealthSpan,Catholic Health Partners,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,76%,67%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6306,Local CCP,FIRSTCAROLINACARE INSURANCE COMPANY,FirstCarolinaCare Insurance Company,"FirstHealth of the Carolinas, Inc.",Not enough data available,72%,77%,Plan too new to be measured,Plan too new to be measured,47%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,58%,91%,79%,69%,Not enough data available,51%,12%,91%,77%,93%,89%,91%,87%,0.00,4%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,92%,98%,0.0,Not enough data available,0.00,4%,100,Medicare shows only a Star Rating for this topic,89%,95%,98,6%,74%,76%,72%,16.9%
H6308,Demo,"AGEWELL NEW YORK, LLC",AgeWell New York FIDA Plan,"ParkerCare New York, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6320,Local CCP,"FRESENIUS HEALTH PLANS OF NORTH CAROLINA, INC.",Fresenius Health Plans,Fresenius Medicare Care AG & Co. KGaA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6328,Local CCP,"CARE N' CARE INSURANCE COMPANY, INC.",Care NÆ Care Insurance Company,North Texas Specialty Physicians,77%,67%,78%,68%,82%,57%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,31%,69%,94%,82%,79%,83%,58%,9%,85%,76%,91%,87%,87%,86%,0.41,15%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,74%,76%,0.0,Not enough data available,0.41,15%,100,Medicare shows only a Star Rating for this topic,86%,91%,98,10%,77%,79%,74%,CMS identified issues with this plan's data
H6360,1876 Cost,HEALTHSPAN INTEGRATED CARE,HealthSpan,Catholic Health Partners,85%,78%,81%,64%,74%,57%,100%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,51%,77%,97%,75%,79%,85%,66%,0%,85%,81%,86%,86%,84%,84%,0.15,11%,100,Medicare shows only a Star Rating for this topic,100%,93%,Plan not required to report measure,Plan not required to report measure,0.0,Not enough data available,0.15,11%,100,Medicare shows only a Star Rating for this topic,85%,85%,100,5%,82%,82%,80%,61.8%
H6361,Local CCP,"TODAY'S OPTIONS OF NEW YORK, INC.","Today's Options of New York, Inc.",Universal American Corp.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6435,Demo,"ELDERSERVE HEALTH, INC.",RiverSpring FIDA Plan,Riverspring Health Holding Corp.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6453,Local CCP,"HMO LOUISIANA, INC.",HMO Louisiana,Louisiana Health Service & Indemnity Company,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6528,Local CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",68%,60%,68%,58%,71%,48%,96%,33.5%,87%,78%,89%,21%,63%,89%,73%,53%,74%,61%,10%,86%,72%,86%,83%,80%,86%,0.24,26%,100,Medicare shows only a Star Rating for this topic,69%,90%,96%,98%,0.3,No data available,0.24,26%,100,Medicare shows only a Star Rating for this topic,81%,90%,98,6%,67%,72%,68%,49.4%
H6609,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,72%,66%,80%,68%,79%,50%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,25%,67%,92%,80%,79%,81%,58%,9%,85%,78%,88%,87%,86%,88%,0.07,3%,60,Medicare shows only a Star Rating for this topic,95%,96%,96%,98%,1.3,80%,0.07,3%,60,Medicare shows only a Star Rating for this topic,85%,90%,98,8%,81%,82%,79%,28.7%
H6622,Local CCP,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP,Humana WI Health Organization Insurance Corp,Humana Inc.,79%,75%,76%,69%,80%,53%,97%,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,28%,70%,96%,87%,88%,87%,54%,9%,87%,82%,88%,86%,86%,89%,0.21,10%,60,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,96%,98%,0.0,Not enough data available,0.21,10%,60,Medicare shows only a Star Rating for this topic,86%,90%,98,5%,84%,85%,83%,24.4%
H6623,Local CCP,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,Maricopa Care Advantage,MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,71%,66%,63%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,90%,62.7%,82%,51%,81%,Not enough data available,74%,91%,81%,66%,Not enough data available,Plan too new to be measured,6%,80%,74%,87%,84%,87%,81%,0.07,11%,100,Not enough data available,Not enough data available,Not enough data available,49%,58%,18.2,Not enough data available,0.07,11%,100,Not enough data available,85%,90%,99,6%,60%,65%,61%,17.1%
H6723,Local CCP,MEDICAL MUTUAL OF OHIO,Medical Mutual of Ohio,MEDICAL MUTUAL OF OHIO,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6743,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,68%,58%,71%,66%,76%,45%,85%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,58%,88%,72%,66%,88%,53%,9%,82%,74%,92%,84%,86%,83%,0.03,4%,80,Medicare shows only a Star Rating for this topic,94%,71%,64%,61%,0.0,Not enough data available,0.03,4%,80,Medicare shows only a Star Rating for this topic,84%,91%,99,7%,76%,79%,76%,18.0%
