row_id,icd9_code,short_title,long_title
6861,65541,fet damg d/t dis-deliver,"suspected damage to fetus from other disease in the mother, affecting management of mother, delivered, with or without mention of antepartum condition"
6862,65543,fet damg d/t dis-antepar,"suspected damage to fetus from other disease in the mother, affecting management of mother, antepartum condition or complication"
6863,65550,fetal damg d/t drug-unsp,"suspected damage to fetus from drugs, affecting management of mother, unspecified as to episode of care or not applicable"
6864,65551,fet damag d/t drug-deliv,"suspected damage to fetus from drugs, affecting management of mother, delivered, with or without mention of antepartum condition"
6865,65553,fet damg d/t drug-antepa,"suspected damage to fetus from drugs, affecting management of mother, antepartum condition or complication"
6866,65560,radiat fetal damag-unsp,"suspected damage to fetus from radiation, affecting management of mother, unspecified as to episode of care or not applicable"
6867,65561,radiat fetal damag-deliv,"suspected damage to fetus from radiation, affecting management of mother, delivered,"
6868,65563,radiat fet damag-antepar,"suspected damage to fetus from radiation, affecting management of mother, antepartum condition or complication"
6869,65570,decrease fetl movmt unsp,"decreased fetal movements, affecting management of mother, unspecified as to episode of care"
6870,65571,decrease fetal movmt del,"decreased fetal movements, affecting management of mother, delivered, with or without mention of antepartum condition"
6871,65573,dec fetal movmt antepart,"decreased fetal movements, affecting management of mother, antepartum condition or complication"
6872,65580,fetal abnorm nec-unspec,"other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, unspecified as to episode of care or not applicable"
6873,65581,fetal abnorm nec-deliver,"other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, delivered, with or without mention of antepartum condition"
6874,65583,fetal abnorm nec-antepar,"other known or suspected fetal abnormality, not elsewhere classified, affecting management of mother, antepartum condition or complication"
6875,65590,fetal abnorm nos-unspec,"unspecified suspected fetal abnormality, affecting management of mother, unspecified as to episode of care or not applicable"
6876,65591,fetal abnorm nos-deliver,"unspecified suspected fetal abnormality, affecting management of mother, delivered, with or without mention of antepartum condition"
6877,65593,fetal abnorm nos-antepar,"unspecified suspected fetal abnormality, affecting management of mother, antepartum condition or complication"
6878,65600,fetal-maternal hem-unsp,"fetal-maternal hemorrhage, unspecified as to episode of care or not applicable"
6879,65601,fetal-maternal hem-deliv,"fetal-maternal hemorrhage, delivered, with or without mention of antepartum condition"
6880,65603,fetal-matern hem-antepar,"fetal-maternal hemorrhage, antepartum condition or complication"
6881,65610,rh isoimmunization-unsp,"rhesus isoimmunization, unspecified as to episode of care or not applicable"
6882,65611,rh isoimmunizat-deliver,"rhesus isoimmunization, delivered, with or without mention of antepartum condition"
6883,65613,rh isoimmunizat-antepart,"rhesus isoimmunization, antepartum condition or complication"
6884,65620,abo isoimmunization-unsp,"isoimmunization from other and unspecified blood-group incompatibility, unspecified as to episode of care or not applicable"
6885,65621,abo isoimmunizat-deliver,"isoimmunization from other and unspecified blood-group incompatibility, delivered, with or without mention of antepartum condition"
6886,81611,"fx mid/prx phal, hand-op",open fracture of middle or proximal phalanx or phalanges of hand
6887,81612,"fx distal phal, hand-opn",open fracture of distal phalanx or phalanges of hand
6888,81613,"fx mult phalan, hand-opn",open fracture of multiple sites of phalanx or phalanges of hand
6889,8170,multiple fx hand-closed,multiple closed fractures of hand bones
6890,8171,multiple fx hand-open,multiple open fractures of hand bones
6891,8180,fx arm mult/nos-closed,ill-defined closed fractures of upper limb
6892,8181,fx arm mult/nos-open,ill-defined open fractures of upper limb
6893,8190,fx arms w rib/sternum-cl,"multiple closed fractures involving both upper limbs, and upper limb with rib(s) and sternum"
6894,8191,fx arms w rib/stern-open,"multiple open fractures involving both upper limbs, and upper limb with rib(s) and sternum"
6895,82000,fx femur intrcaps nos-cl,"closed fracture of intracapsular section of neck of femur, unspecified"
6896,82001,fx up femur epiphy-clos,closed fracture of epiphysis (separation) (upper) of neck of femur
6897,82002,"fx femur, midcervic-clos",closed fracture of midcervical section of neck of femur
6898,82003,fx base femoral nck-clos,closed fracture of base of neck of femur
6899,82009,fx femur intrcaps nec-cl,other closed transcervical fracture of neck of femur
6900,82010,fx femur intrcap nos-opn,"open fracture of intracapsular section of neck of femur, unspecified"
6901,82011,fx up femur epiphy-open,open fracture of epiphysis (separation) (upper) of neck of femur
6902,82012,"fx femur, midcervic-open",open fracture of midcervical section of neck of femur
6903,82013,fx base femoral nck-open,open fracture of base of neck of femur
6904,82019,fx femur intrcap nec-opn,other open transcervical fracture of neck of femur
6905,82020,trochanteric fx nos-clos,closed fracture of trochanteric section of neck of femur
6906,82021,intertrochanteric fx-cl,closed fracture of intertrochanteric section of neck of femur
6907,82022,subtrochanteric fx-close,closed fracture of subtrochanteric section of neck of femur
6908,82030,trochanteric fx nos-open,"open fracture of trochanteric section of neck of femur, unspecified"
6909,82031,intertrochanteric fx-opn,open fracture of intertrochanteric section of neck of femur
6910,82032,subtrochanteric fx-open,open fracture of subtrochanteric section of neck of femur
6911,8208,fx neck of femur nos-cl,closed fracture of unspecified part of neck of femur
6912,8209,fx neck of femur nos-opn,open fracture of unspecified part of neck of femur
6913,82100,fx femur nos-closed,closed fracture of unspecified part of femur
6914,82101,fx femur shaft-closed,closed fracture of shaft of femur
6915,82110,fx femur nos-open,open fracture of unspecified part of femur
6916,82111,fx femur shaft-open,open fracture of shaft of femur
6917,82120,fx low end femur nos-cl,"closed fracture of lower end of femur, unspecified part"
6918,82121,fx femoral condyle-close,"closed fracture of condyle, femoral"
6919,82122,fx low femur epiphy-clos,"closed fracture of epiphysis, lower (separation) of femur"
6920,82123,supracondyl fx femur-cl,closed supracondylar fracture of femur
6921,82129,fx low end femur nec-cl,other closed fracture of lower end of femur
6922,82130,fx low end femur nos-opn,"open fracture of lower end of femur, unspecified part"
6923,82131,fx femoral condyle-open,"open fracture of condyle, femoral"
6924,82132,fx low femur epiphy-open,open fracture of epiphysis. lower (separation) of femur
6925,82133,supracondyl fx femur-opn,open supracondylar fracture of femur
6926,82139,fx low end femur nec-opn,other open fracture of lower end of femur
6927,8220,fracture patella-closed,closed fracture of patella
6928,8221,fracture patella-open,open fracture of patella
6929,64711,gonorrhea-delivered,"gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition"
6930,64712,gonorrhea-deliver w p/p,"gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication"
6931,64713,gonorrhea-antepartum,"gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication"
6932,64714,gonorrhea-postpartum,"gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, postpartum condition or complication"
6933,64720,other vd in preg-unspec,"other venereal diseases of mother, complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable"
6934,64721,other vd-delivered,"other venereal diseases of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition"
6935,64722,other vd-delivered w p/p,"other venereal diseases of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication"
6936,64723,other vd-antepartum,"other venereal diseases of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication"
6937,64724,other vd-postpartum,"other venereal diseases of mother, complicating pregnancy, childbirth, or the puerperium,postpartum condition or complication"
6938,64730,tb in preg-unspecified,"tuberculosis of mother, complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable"
6939,64731,tuberculosis-delivered,"tuberculosis of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition"
6940,64732,tuberculosis-deliv w p/p,"tuberculosis of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication"
6941,64733,tuberculosis-antepartum,"tuberculosis of mother, complicating pregnancy, childbirth, or the puerperium, antepartum condition or complication"
6942,64734,tuberculosis-postpartum,"tuberculosis of mother, complicating pregnancy, childbirth, or the puerperium,postpartum condition or complication"
6943,64740,malaria in preg-unspec,"malaria in the mother, unspecified as to episode of care or not applicable"
6944,64741,malaria-delivered,"malaria in the mother, delivered, with or without mention of antepartum condition"
6945,64742,malaria-delivered w p/p,"malaria in the mother, delivered, with mention of postpartum complication"
6946,64743,malaria-antepartum,"malaria in the mother, antepartum condition or complication"
6947,64744,malaria-postpartum,"malaria in the mother, postpartum condition or complication"
6948,65623,abo isoimmunizat-antepar,"isoimmunization from other and unspecified blood-group incompatibility, antepartum condition or complication"
6949,65630,fetal distress-unspec,"fetal distress, affecting management of mother, unspecified as to episode of care or not applicable"
6950,65631,fetal distress-delivered,"fetal distress, affecting management of mother, delivered, with or without mention of antepartum condition"
6951,65633,fetal distress-antepart,"fetal distress, affecting management of mother, antepartum condition or complication"
6952,65640,intrauterine death-unsp,"intrauterine death, affecting management of mother, unspecified as to episode of care or not applicable"
6953,65641,intrauter death-deliver,"intrauterine death, affecting management of mother, delivered, with or without mention of antepartum condition"
6954,65643,intrauter death-antepart,"intrauterine death, affecting management of mother, antepartum condition or complication"
6955,65650,poor fetal growth-unspec,"poor fetal growth, affecting management of mother, unspecified as to episode of care or not applicable"
6956,65651,poor fetal growth-deliv,"poor fetal growth, affecting management of mother, delivered, with or without mention of antepartum condition"
6957,65653,poor fetal grth-antepart,"poor fetal growth, affecting management of mother, antepartum condition or complication"
6958,65660,excess fetal grth-unspec,"excessive fetal growth, affecting management of mother, unspecified as to episode of care or not applicable"
6959,65661,excess fetal grth-deliv,"excessive fetal growth, affecting management of mother, delivered, with or without mention of antepartum condition"
6960,65663,excess fet grth-antepart,"excessive fetal growth, affecting management of mother, antepartum condition or complication"
6961,65670,oth placent cond-unspec,"other placental conditions, affecting management of mother, unspecified as to episode of care or not applicable"
6962,65671,oth placent cond-deliver,"other placental conditions, affecting management of mother, delivered, with or without mention of antepartum condition"
6963,65673,oth placent cond-antepar,"other placental conditions, affecting management of mother, antepartum condition or complication"
6964,65680,fet/plac prob nec-unspec,"other specified fetal and placental problems, affecting management of mother, unspecified as to episode of care or not applicable"
6965,65681,fet/plac prob nec-deliv,"other specified fetal and placental problems, affecting management of mother, delivered, with or without mention of antepartum condition"
6966,65683,fet/plac prob nec-antepa,"other specified fetal and placental problems, affecting management of mother, antepartum condition or complication"
6967,65690,fet/plac prob nos-unspec,"unspecified fetal and placental problem, affecting management of mother, unspecified as to episode of care or not applicable"
6968,65691,fet/plac prob nos-deliv,"unspecified fetal and placental problem, affecting management of mother, delivered, with or without mention of antepartum condition"
6969,65693,fet/plac prob nos-antepa,"unspecified fetal and placental problem, affecting management of mother, antepartum condition or complication"
6970,65700,polyhydramnios-unspec,"polyhydramnios, unspecified as to episode of care or not applicable"
6971,65701,polyhydramnios-delivered,"polyhydramnios, delivered, with or without mention of antepartum condition"
6972,65703,polyhydramnios-antepart,"polyhydramnios, antepartum condition or complication"
6973,65800,oligohydramnios-unspec,"oligohydramnios, unspecified as to episode of care or not applicable"
6974,65801,oligohydramnios-deliver,"oligohydramnios, delivered, with or without mention of antepartum condition"
6975,65803,oligohydramnios-antepar,"oligohydramnios, antepartum condition or complication"
6976,65810,prem rupt membran-unspec,"premature rupture of membranes, unspecified as to episode of care or not applicable"
6977,65811,prem rupt membran-deliv,"premature rupture of membranes, delivered, with or without mention of antepartum condition"
6978,65813,prem rupt memb-antepart,"premature rupture of membranes, antepartum condition or complication"
6979,65820,prolong rupt memb-unspec,"delayed delivery after spontaneous or unspecified rupture of membranes, unspecified as to episode of care or not applicable"
6980,65821,prolong rupt memb-deliv,"delayed delivery after spontaneous or unspecified rupture of membranes, delivered, with or without mention of antepartum condition"
6981,65823,prolong rup memb-antepar,"delayed delivery after spontaneous or unspecified rupture of membranes, antepartum condition or complication"
6982,65830,artific rupt membr-unsp,"delayed delivery after artificial rupture of membranes, unspecified as to episode of care or not applicable"
6983,65831,artific rupt membr-deliv,"delayed delivery after artificial rupture of membranes, delivered, with or without mention of antepartum condition"
6984,65833,artif rupt memb-antepart,"delayed delivery after artificial rupture of membranes, antepartum condition or complication"
6985,65840,amniotic infection-unsp,"infection of amniotic cavity, unspecified as to episode of care or not applicable"
6986,65841,amniotic infection-deliv,"infection of amniotic cavity, delivered, with or without mention of antepartum condition"
6987,65843,amniotic infect-antepart,"infection of amniotic cavity, antepartum condition or complication"
6988,65880,amniotic prob nec-unspec,"other problems associated with amniotic cavity and membranes, unspecified as to episode of care or not applicable"
6989,65881,amniotic prob nec-deliv,"other problems associated with amniotic cavity and membranes, delivered, with or without mention of antepartum condition"
6990,65883,amnion prob nec-antepart,"other problems associated with amniotic cavity and membranes, antepartum"
6991,66043,shoulder dystocia-antepa,"shoulder (girdle) dystocia, antepartum condition or complication"
6992,66050,locked twins-unspecified,"locked twins, unspecified as to episode of care or not applicable"
6993,66051,locked twins-delivered,"locked twins, delivered, with or without mention of antepartum condition"
6994,66053,locked twins-antepartum,"locked twins, antepartum condition or complication"
6995,66060,fail trial lab nos-unsp,"unspecified failed trial of labor, unspecified as to episode of care or not applicable"
6996,66061,fail trial lab nos-deliv,"unspecified failed trial of labor, delivered, with or without mention of antepartum condition"
6997,66063,fail trial lab nos-antep,"unspecified failed trial of labor, antepartum condition or complication"
6998,66070,failed forcep nos-unspec,"failed forceps or vacuum extractor, unspecified, unspecified as to episode of care or not applicable"
6999,66071,failed forceps nos-deliv,"failed forceps or vacuum extractor, unspecified, delivered, with or without mention of antepartum condition"
7000,66073,fail forceps nos-antepar,"failed forceps or vacuum extractor, unspecified, antepartum condition or complication"
7001,66080,obstruc labor nec-unspec,"other causes of obstructed labor, unspecified as to episode of care or not applicable"
7002,66081,obstruct labor nec-deliv,"other causes of obstructed labor, delivered, with or without mention of antepartum condition"
7003,66083,obstruc labor nec-antepa,"other causes of obstructed labor, antepartum condition or complication"
7004,66090,obstruc labor nos-unspec,"unspecified obstructed labor, unspecified as to episode of care or not applicable"
7005,66091,obstruct labor nos-deliv,"unspecified obstructed labor, delivered, with or without mention of antepartum condition"
7006,66093,obstruc labor nos-antepa,"unspecified obstructed labor, antepartum condition or complication"
7007,66100,prim uterine inert-unsp,"primary uterine inertia, unspecified as to episode of care or not applicable"
7008,66101,prim uterine inert-deliv,"primary uterine inertia, delivered, with or without mention of antepartum condition"
7009,66103,prim uter inert-antepart,"primary uterine inertia, antepartum condition or complication"
7010,66110,sec uterine inert-unspec,"secondary uterine inertia, unspecified as to episode of care or not applicable"
7011,66111,sec uterine inert-deliv,"secondary uterine inertia, delivered, with or without mention of antepartum condition"
7012,66113,sec uterine inert-antepa,"secondary uterine inertia, antepartum condition or complication"
7013,66120,uterine inertia nec-unsp,"other and unspecified uterine inertia, unspecified as to episode of care or not applicable"
7014,66121,uterine inert nec-deliv,"other and unspecified uterine inertia, delivered, with or without mention of antepartum condition"
7015,66123,uterine inert nec-antepa,"other and unspecified uterine inertia, antepartum condition or complication"
7016,66130,precipitate labor-unspec,"precipitate labor, unspecified as to episode of care or not applicable"
7017,66131,precipitate labor-deliv,"precipitate labor, delivered, with or without mention of antepartum condition"
7018,66133,precipitate labor-antepa,"precipitate labor, antepartum condition or complication"
7019,66140,uter dystocia nos-unspec,"hypertonic, incoordinate, or prolonged uterine contractions, unspecified as to episode of care or not applicable"
7020,66141,uter dystocia nos-deliv,"hypertonic, incoordinate, or prolonged uterine contractions, delivered, with or without mention of antepartum condition"
7021,66143,uter dystocia nos-antepa,"hypertonic, incoordinate, or prolonged uterine contractions, antepartum condition or complication"
7022,66190,abnormal labor nos-unsp,"unspecified abnormality of labor, unspecified as to episode of care or not applicable"
7023,66191,abnormal labor nos-deliv,"unspecified abnormality of labor, delivered, with or without mention of antepartum condition"
7024,66193,abnorm labor nos-antepar,"unspecified abnormality of labor, antepartum condition or complication"
7025,66200,prolonged 1st stage-unsp,"prolonged first stage of labor, unspecified as to episode of care or not applicable"
7026,66201,prolong 1st stage-deliv,"prolonged first stage of labor, delivered, with or without mention of antepartum condition"
7027,66203,prolong 1st stage-antepa,"prolonged first stage of labor, antepartum condition or complication"
7028,66210,prolonged labor nos-unsp,"unspecified prolonged labor, unspecified as to episode of care or not applicable"
7029,66211,prolong labor nos-deliv,"unspecified prolonged labor, delivered, with or without mention of antepartum condition"
7030,66213,prolong labor nos-antepa,"unspecified prolonged labor, antepartum condition or complication"
7031,66220,prolonged 2nd stage-unsp,"prolonged second stage of labor, unspecified as to episode of care or not applicable"
7032,66221,prolong 2nd stage-deliv,"prolonged second stage of labor, delivered, with or without mention of antepartum condition"
7033,66223,prolong 2nd stage-antepa,"prolonged second stage of labor, antepartum condition or complication"
7034,66230,delay del 2nd twin-unsp,"delayed delivery of second twin, triplet, etc., unspecified as to episode of care or not applicable"
7035,66231,delay del 2nd twin-deliv,"delayed delivery of second twin, triplet, etc., delivered, with or without mention of antepartum condition"
7036,66233,delay del 2 twin-antepar,"delayed delivery of second twin, triplet, etc., antepartum condition or complication"
7037,66300,cord prolapse-unspec,"prolapse of cord complicating labor and delivery, unspecified as to episode of care or not applicable"
7038,66301,cord prolapse-delivered,"prolapse of cord complicating labor and delivery, delivered, with or without mention of antepartum condition"
7039,66303,cord prolapse-antepartum,"prolapse of cord complicating labor and delivery, antepartum condition or complication"
7040,66310,cord around neck-unspec,"cord around neck with compression, complicating labor and delivery, unspecified as to episode of care or not applicable"
7041,66311,cord around neck-deliver,"cord around neck, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition"
7042,66313,cord around neck-antepar,"cord around neck, with compression, complicating labor and delivery, antepartum condition or complication"
7043,66320,cord compress nec-unspec,"other and unspecified cord entanglement, with compression, complicating labor and delivery, unspecified as to episode of care or not applicable"
7044,66321,cord compress nec-deliv,"other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition"
7045,66323,cord compres nec-antepar,"other and unspecified cord entanglement, with compression, complicating labor and delivery, antepartum condition or complication"
7046,66330,cord entangle nec-unspec,"other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, unspecified as to episode of care or not applicable"
7047,66331,cord entangle nec-deliv,"other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, delivered, with or without mention of antepartum condition"
7048,66333,cord entangl nec-antepar,"other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, antepartum condition or complication"
7049,66340,short cord-unspecified,"short cord complicating labor and delivery, unspecified as to episode of care or not applicable"
7050,66341,short cord-delivered,"short cord complicating labor and delivery, delivered, with or without mention of antepartum condition"
7051,66343,short cord-antepartum,"short cord complicating labor and delivery, antepartum condition or complication"
7052,66350,vasa previa-unspecified,"vasa previa complicating labor and delivery, unspecified as to episode of care or not applicable"
7053,66351,vasa previa-delivered,"vasa previa complicating labor and delivery, delivered, with or without mention of antepartum condition"
7054,66353,vasa previa-antepartum,"vasa previa complicating labor and delivery, antepartum condition or complication"
7055,66360,vasc lesion cord-unspec,"vascular lesions of cord complicating labor and delivery, unspecified as to episode of care or not applicable"
7056,66361,vasc lesion cord-deliver,"vascular lesions of cord complicating labor and delivery, delivered, with or without mention of antepartum condition"
7057,66363,vasc lesion cord-antepar,"vascular lesions of cord complicating labor and delivery, antepartum condition or complication"
7058,66380,cord complicat nec-unsp,"other umbilical cord complications complicating labor and delivery, unspecified as to episode of care or not applicable"
7059,66381,cord complicat nec-deliv,"other umbilical cord complications complicating labor and delivery, delivered, with or without mention of antepartum condition"
7060,66383,cord compl nec-antepart,"other umbilical cord complications complicating labor and delivery, antepartum condition or complication"
7061,66390,cord complicat nos-unsp,"unspecified umbilical cord complication complicating labor and delivery, unspecified as to episode of care or not applicable"
7062,66391,cord complicat nos-deliv,"unspecified umbilical cord complication complicating labor and delivery, delivered, with or without mention of antepartum condition"
7063,66393,cord compl nos-antepart,"unspecified umbilical cord complication complicating labor and delivery, antepartum condition or complication"
7064,66400,del w 1 deg lacerat-unsp,"first-degree perineal laceration, unspecified as to episode of care or not applicable"
7065,66401,del w 1 deg lacerat-del,"first-degree perineal laceration, delivered, with or without mention of antepartum condition"
7066,66404,del w 1 deg lac-postpart,"first-degree perineal laceration, postpartum condition or complication"
7067,66410,del w 2 deg lacerat-unsp,"second-degree perineal laceration, unspecified as to episode of care or not applicable"
7068,66411,del w 2 deg lacerat-del,"second-degree perineal laceration, delivered, with or without mention of antepartum condition"
7069,66414,del w 2 deg lac-postpart,"second-degree perineal laceration, postpartum condition or complication"
7070,66420,del w 3 deg lacerat-unsp,"third-degree perineal laceration, unspecified as to episode of care or not applicable"
7071,66421,del w 3 deg lacerat-del,"third-degree perineal laceration, delivered, with or without mention of antepartum condition"
7072,66424,del w 3 deg lac-postpart,"third-degree perineal laceration, postpartum condition or complication"
7073,66430,del w 4 deg lacerat-unsp,"fourth-degree perineal laceration, unspecified as to episode of care or not applicable"
7074,66431,del w 4 deg lacerat-del,"fourth-degree perineal laceration, delivered, with or without mention of antepartum condition"
7075,66434,del w 4 deg lac-postpart,"fourth-degree perineal laceration, postpartum condition or complication"
7076,66440,ob perineal lac nos-unsp,"unspecified perineal laceration, unspecified as to episode of care or not applicable"
7077,66441,ob perineal lac nos-del,"unspecified perineal laceration, delivered, with or without mention of antepartum condition"
7078,66444,perineal lac nos-postpar,"unspecified perineal laceration, postpartum condition or complication"
7079,66450,ob perineal hematom-unsp,"vulvar and perineal hematoma, unspecified as to episode of care or not applicable"
7080,66451,ob perineal hematoma-del,"vulvar and perineal hematoma, delivered, with or without mention of antepartum condition"
7081,66454,perin hematoma-postpart,"vulvar and perineal hematoma, postpartum condition or complication"
7082,66460,anal sphincter tear nos,"anal sphincter tear complicating delivery, not associated with third-degree perineal laceration, unspecified as to episode of care or not applicable"
7083,66461,anal sphincter tear-del,"anal sphincter tear complicating delivery, not associated with third-degree perineal laceration, delivered, with or without mention of antepartum condition"
7084,66464,anal sphinctr tear w p/p,"anal sphincter tear complicating delivery, not associated with third-degree perineal laceration, postpartum condition or complication"
7085,66480,ob perin traum nec-unsp,"other specified trauma to perineum and vulva, unspecified as to episode of care or not applicable"
7086,66481,ob perineal trau nec-del,"other specified trauma to perineum and vulva, delivered, with or without mention of antepartum condition"
7087,65890,amniotic prob nos-unspec,"unspecified problem associated with amniotic cavity and membranes, unspecified as to episode of care or not applicable"
7088,65891,amniotic prob nos-deliv,"unspecified problem associated with amniotic cavity and membranes, delivered, with or without mention of antepartum condition"
7089,65893,amnion prob nos-antepart,"unspecified problem associated with amniotic cavity and membranes, antepartum condition or complication"
7090,65900,fail mechan induct-unsp,"failed mechanical induction of labor, unspecified as to episode of care or not applicable"
7091,65901,fail mech induct-deliver,"failed mechanical induction of labor, delivered, with or without mention of antepartum condition"
7092,65903,fail mech induct-antepar,"failed mechanical induction of labor, antepartum condition or complication"
7093,65910,fail induction nos-unsp,"failed medical or unspecified induction of labor, unspecified as to episode of care or not applicable"
7094,65911,fail induction nos-deliv,"failed medical or unspecified induction of labor, delivered, with or without mention of antepartum condition"
7095,65913,fail induct nos-antepart,"failed medical or unspecified induction of labor, antepartum condition or complication"
7096,65920,pyrexia in labor-unspec,"maternal pyrexia during labor, unspecified, unspecified as to episode of care or not applicable"
7097,65921,pyrexia in labor-deliver,"maternal pyrexia during labor, unspecified, delivered, with or without mention of antepartum condition"
7098,65923,pyrexia in labor-antepar,"maternal pyrexia during labor, unspecified, antepartum condition or complication"
7099,65930,septicemia in labor-unsp,"generalized infection during labor, unspecified as to episode of care or not applicable"
7100,65931,septicem in labor-deliv,"generalized infection during labor, delivered, with or without mention of antepartum condition"
7101,65933,septicem in labor-antepa,"generalized infection during labor, antepartum condition or complication"
7102,65940,grand multiparity-unspec,"grand multiparity, unspecified as to episode of care or not applicable"
7103,65941,grand multiparity-deliv,"grand multiparity, delivered, with or without mention of antepartum condition"
7104,65943,grand multiparity-antepa,"grand multiparity, antepartum condition or complication"
7105,65950,elderly primigravid-unsp,"elderly primigravida, unspecified as to episode of care or not applicable"
7106,65951,elderly primigravida-del,"elderly primigravida, delivered, with or without mention of antepartum condition"
7107,65953,elder primigravid-antepa,"elderly primigravida, antepartum condition or complication"
7108,65960,elderly multigravida-uns,"elderly multigravida, unspecified as to episode of care or not applicable"
7109,65961,elderly multigravida-del,"elderly multigravida, delivered with or without mention of antepartum condition"
7110,65963,elderly multigravd-antep,"elderly multigravida, antepartum condition or complication"
7111,65970,abn ftl hrt rate/rhy-uns,"abnormality in fetal heart rate or rhythm, unspecified as to episode of care or not applicable"
7112,65971,abn ftl hrt rate/rhy-del,"abnormality in fetal heart rate or rhythm, delivered, with or without mention of antepartum condition"
7113,65973,abn ftl hrt rate/rhy-ant,"abnormality in fetal heart rate or rhythm, antepartum condition or complication"
7114,65980,complic labor nec-unsp,"other specified indications for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable"
7115,65981,complic labor nec-deliv,"other specified indications for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition"
7116,65983,compl labor nec-antepart,"other specified indications for care or intervention related to labor and delivery, antepartum condition or complication"
7117,65990,complic labor nos-unsp,"unspecified indication for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable"
7118,65991,complic labor nos-deliv,"unspecified indication for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition"
7119,65993,compl labor nos-antepart,"unspecified indication for care or intervention related to labor and delivery, antepartum condition or complication"
7120,66000,obstruct/fet malpos-unsp,"obstruction caused by malposition of fetus at onset of labor, unspecified as to episode of care or not applicable"
7121,66001,obstruc/fet malpos-deliv,"obstruction caused by malposition of fetus at onset of labor, delivered, with or without mention of antepartum condition"
7122,66003,obstruc/fet malpos-antep,"obstruction caused by malposition of fetus at onset of labor, antepartum condition or complication"
7123,66010,bony pelv obstruc-unspec,"obstruction by bony pelvis during labor, unspecified as to episode of care or not applicable"
7124,66011,bony pelv obstruct-deliv,"obstruction by bony pelvis during labor, delivered, with or without mention of antepartum condition"
7125,66013,bony pelv obstruc-antepa,"obstruction by bony pelvis during labor, antepartum condition or complication"
7126,66020,abn pelv tiss obstr-unsp,"obstruction by abnormal pelvic soft tissues during labor, unspecified as to episode of care or not applicable"
7127,66021,abn pelv tis obstr-deliv,"obstruction by abnormal pelvic soft tissues during labor, delivered, with or without mention of antepartum condition"
7128,66023,abn pelv tis obstr-antep,"obstruction by abnormal pelvic soft tissues during labor, antepartum condition or complication"
7129,66030,persist occipitpost-unsp,"deep transverse arrest and persistent occipitoposterior position, unspecified as to episode of care or not applicable"
7130,66031,persist occiptpost-deliv,"deep transverse arrest and persistent occipitoposterior position, delivered, with or without mention of antepartum condition"
7131,66033,persist occiptpost-antep,"deep transverse arrest and persistent occipitoposterior position, antepartum condition or complication"
7132,66040,shoulder dystocia-unspec,"shoulder (girdle) dystocia, unspecified as to episode of care or not applicable"
7133,66041,shoulder dystocia-deliv,"shoulder (girdle) dystocia, delivered, with or without mention of antepartum condition"
7134,64960,uterine size descrp-unsp,"uterine size date discrepancy, unspecified as to episode of care or not applicable"
7135,64961,uterine size descrep-del,"uterine size date discrepancy, delivered, with or without mention of antepartum condition"
7136,64962,uterine size-del w p/p,"uterine size date discrepancy, delivered, with mention of postpartum complication"
7137,64963,uterine size des-antepar,"uterine size date discrepancy, antepartum condition or complication"
7138,64964,uterine size descrep-p/p,"uterine size date discrepancy, postpartum condition or complication"
7139,7020,actinic keratosis,actinic keratosis
7140,70211,inflamed sbrheic keratos,inflamed seborrheic keratosis
7141,70219,other sborheic keratosis,other seborrheic keratosis
7142,7028,other specf dermatoses,other specified dermatoses
7143,7030,ingrowing nail,ingrowing nail
7144,7038,diseases of nail nec,other specified diseases of nail
7145,7039,disease of nail nos,unspecified disease of nail
7146,70400,alopecia nos,"alopecia, unspecified"
7147,70401,alopecia areata,alopecia areata
7148,70402,telogen effluvium,telogen effluvium
7149,70409,alopecia nec,other alopecia
7150,7041,hirsutism,hirsutism
7151,7042,abnormalities of hair,abnormalities of the hair
7152,7043,variations in hair color,variations in hair color
7153,70441,pilar cyst,pilar cyst
7154,70442,trichilemmal cyst,trichilemmal cyst
7155,7048,hair diseases nec,other specified diseases of hair and hair follicles
